group,site,proteins,protein_count,UniProt ID,Interpro ID,domain
180,P52,G3BP1,15,Q13283,IPR012677,Nucleotide-binding alpha-beta plait domain superfamily
180,P52,G3BP1,15,Q13283,IPR018222,"Nuclear transport factor 2, eukaryote"
180,P52,G3BP1,15,Q13283,IPR032710,NTF2-like domain superfamily
180,P52,G3BP1,15,Q13283,IPR034374,"G3BP1, RNA recognition motif"
180,P52,G3BP1,15,Q13283,IPR035979,RNA-binding domain superfamily
180,P52,G3BP1,15,Q13283,IPR039539,Ras GTPase-activating protein-binding protein
180,P52,AHNAK,15,Q09666,IPR001478,PDZ domain
180,P52,AHNAK,15,Q09666,IPR036034,PDZ superfamily
180,P52,RBM4,15,Q9BWF3,IPR000504,RNA recognition motif domain
180,P52,RBM4,15,Q9BWF3,IPR001878,"Zinc finger, CCHC-type"
180,P52,RBM4,15,Q9BWF3,IPR012677,Nucleotide-binding alpha-beta plait domain superfamily
180,P52,RBM4,15,Q9BWF3,IPR034897,"RBM4, RNA recognition motif 1"
180,P52,RBM4,15,Q9BWF3,IPR034898,"RBM4, RNA recognition motif 2"
180,P52,RBM4,15,Q9BWF3,IPR035979,RNA-binding domain superfamily
180,P52,ZC3HAV1,15,Q7Z2W4,IPR000571,"Zinc finger, CCCH-type"
180,P52,ZC3HAV1,15,Q7Z2W4,IPR004170,WWE domain
180,P52,ZC3HAV1,15,Q7Z2W4,IPR012317,"Poly(ADP-ribose) polymerase, catalytic domain"
180,P52,ZC3HAV1,15,Q7Z2W4,IPR036388,Winged helix-like DNA-binding domain superfamily
180,P52,ZC3HAV1,15,Q7Z2W4,IPR037197,WWE domain superfamily
180,P52,ZC3HAV1,15,Q7Z2W4,IPR040954,"ZAP, zinc finger"
180,P52,ZC3HAV1,15,Q7Z2W4,IPR041360,"ZAP, helix turn helix N-terminal domain"
180,P52,UBXN4,15,Q92575,IPR001012,UBX domain
180,P52,UBXN4,15,Q92575,IPR029071,Ubiquitin-like domain superfamily
180,P52,UBXN4,15,Q92575,IPR036249,Thioredoxin-like superfamily
180,P52,ECHS1,15,P30084,IPR001753,Enoyl-CoA hydratase/isomerase
180,P52,ECHS1,15,P30084,IPR014748,"Enoyl-CoA hydratase, C-terminal"
180,P52,ECHS1,15,P30084,IPR018376,"Enoyl-CoA hydratase/isomerase, conserved site"
180,P52,ECHS1,15,P30084,IPR029045,ClpP/crotonase-like domain superfamily
180,P52,LPCAT2,15,Q7L5N7,IPR002048,EF-hand domain
180,P52,LPCAT2,15,Q7L5N7,IPR002123,Phospholipid/glycerol acyltransferase
180,P52,LPCAT2,15,Q7L5N7,IPR011992,EF-hand domain pair
180,P52,LPCAT2,15,Q7L5N7,IPR018247,"EF-Hand 1, calcium-binding site"
180,P52,LPCAT2,15,Q7L5N7,IPR045252,Lysophosphatidylcholine acyltransferase LPCAT1-like
180,P52,S100A13,15,Q99584,IPR011992,EF-hand domain pair
180,P52,S100A13,15,Q99584,IPR013787,"S100/CaBP-9k-type, calcium binding, subdomain"
180,P52,CERS2,15,Q96G23,IPR001356,Homeobox domain
180,P52,CERS2,15,Q96G23,IPR006634,TRAM/LAG1/CLN8 homology domain
180,P52,CERS2,15,Q96G23,IPR009057,Homeobox-like domain superfamily
180,P52,CERS2,15,Q96G23,IPR016439,Sphingosine N-acyltransferase Lag1/Lac1-like
180,P52,POLR2B,15,P30876,IPR007120,"DNA-directed RNA polymerase, subunit 2, hybrid-binding domain"
180,P52,POLR2B,15,P30876,IPR007121,"RNA polymerase, beta subunit, conserved site"
180,P52,POLR2B,15,P30876,IPR007641,"RNA polymerase Rpb2, domain 7"
180,P52,POLR2B,15,P30876,IPR007642,"RNA polymerase Rpb2, domain 2"
180,P52,POLR2B,15,P30876,IPR007644,"RNA polymerase, beta subunit, protrusion"
180,P52,POLR2B,15,P30876,IPR007645,"RNA polymerase Rpb2, domain 3"
180,P52,POLR2B,15,P30876,IPR007646,"RNA polymerase Rpb2, domain 4"
180,P52,POLR2B,15,P30876,IPR007647,"RNA polymerase Rpb2, domain 5"
180,P52,POLR2B,15,P30876,IPR014724,"RNA polymerase Rpb2, OB-fold"
180,P52,POLR2B,15,P30876,IPR015712,"DNA-directed RNA polymerase, subunit 2"
180,P52,POLR2B,15,P30876,IPR037033,"DNA-directed RNA polymerase, subunit 2, hybrid-binding domain superfamily"
180,P52,POLR2B,15,P30876,IPR037034,"RNA polymerase Rpb2, domain 2 superfamily"
180,P52,CDS2,15,O95674,IPR000374,Phosphatidate cytidylyltransferase
180,P52,CDS2,15,O95674,IPR016720,"Phosphatidate cytidylyltransferase, eukaryota"
180,P52,COX5B,15,P10606,IPR002124,"Cytochrome c oxidase, subunit Vb"
180,P52,COX5B,15,P10606,IPR036972,"Cytochrome c oxidase, subunit Vb superfamily"
180,P52,GNAI3,15,P08754,IPR001019,"Guanine nucleotide binding protein (G-protein), alpha subunit"
180,P52,GNAI3,15,P08754,IPR001408,"G-protein alpha subunit, group I"
180,P52,GNAI3,15,P08754,IPR011025,"G protein alpha subunit, helical insertion"
180,P52,GNAI3,15,P08754,IPR027417,P-loop containing nucleoside triphosphate hydrolase
181,"P52,P226",LPCAT2,2,Q7L5N7,IPR002048,EF-hand domain
181,"P52,P226",LPCAT2,2,Q7L5N7,IPR002123,Phospholipid/glycerol acyltransferase
181,"P52,P226",LPCAT2,2,Q7L5N7,IPR011992,EF-hand domain pair
181,"P52,P226",LPCAT2,2,Q7L5N7,IPR018247,"EF-Hand 1, calcium-binding site"
181,"P52,P226",LPCAT2,2,Q7L5N7,IPR045252,Lysophosphatidylcholine acyltransferase LPCAT1-like
181,"P52,P226",G3BP1,2,Q13283,IPR000504,RNA recognition motif domain
181,"P52,P226",G3BP1,2,Q13283,IPR002075,Nuclear transport factor 2 domain
181,"P52,P226",G3BP1,2,Q13283,IPR012677,Nucleotide-binding alpha-beta plait domain superfamily
181,"P52,P226",G3BP1,2,Q13283,IPR018222,"Nuclear transport factor 2, eukaryote"
181,"P52,P226",G3BP1,2,Q13283,IPR032710,NTF2-like domain superfamily
181,"P52,P226",G3BP1,2,Q13283,IPR034374,"G3BP1, RNA recognition motif"
181,"P52,P226",G3BP1,2,Q13283,IPR035979,RNA-binding domain superfamily
181,"P52,P226",G3BP1,2,Q13283,IPR039539,Ras GTPase-activating protein-binding protein
182,P53,YLPM1,4,P49750,IPR026314,YLP motif-containing protein 1
182,P53,YLPM1,4,P49750,IPR027417,P-loop containing nucleoside triphosphate hydrolase
182,P53,SPTLC2,4,O15270,IPR001917,"Aminotransferase, class-II, pyridoxal-phosphate binding site"
182,P53,SPTLC2,4,O15270,IPR004839,"Aminotransferase, class I/classII"
182,P53,SPTLC2,4,O15270,IPR015421,"Pyridoxal phosphate-dependent transferase, major domain"
182,P53,SPTLC2,4,O15270,IPR015422,"Pyridoxal phosphate-dependent transferase, small domain"
182,P53,SPTLC2,4,O15270,IPR015424,Pyridoxal phosphate-dependent transferase
182,P53,SENP3,4,Q9H4L4,IPR003653,"Ulp1 protease family, C-terminal catalytic domain"
182,P53,SENP3,4,Q9H4L4,IPR038765,Papain-like cysteine peptidase superfamily
182,P53,SENP3,4,Q9H4L4,IPR045577,"Sentrin-specific protease 3/5, conserved domain"
182,P53,NUSAP1,4,Q9BXS6,IPR026756,Nucleolar and spindle-associated protein 1
183,P54,GSK3B,15,P49841,IPR000719,Protein kinase domain
183,P54,GSK3B,15,P49841,IPR008271,"Serine/threonine-protein kinase, active site"
183,P54,GSK3B,15,P49841,IPR011009,Protein kinase-like domain superfamily
183,P54,GSK3B,15,P49841,IPR017441,"Protein kinase, ATP binding site"
183,P54,GSK3B,15,P49841,IPR039192,"Glycogen synthase kinase 3, catalytic domain"
183,P54,RHOBTB3,15,O94955,IPR000210,BTB/POZ domain
183,P54,RHOBTB3,15,O94955,IPR001806,Small GTPase
183,P54,RHOBTB3,15,O94955,IPR011333,SKP1/BTB/POZ domain superfamily
183,P54,RHOBTB3,15,O94955,IPR027417,P-loop containing nucleoside triphosphate hydrolase
183,P54,SURF1,15,Q15526,IPR002994,Surfeit locus 1/Shy1
183,P54,SURF1,15,Q15526,IPR045214,Surfeit locus 1/4
183,P54,POM121C,15,A8CG34,IPR026054,Nuclear pore complex protein
183,P54,PSMD7,15,P51665,IPR000555,JAB1/MPN/MOV34 metalloenzyme domain
183,P54,PSMD7,15,P51665,IPR024969,"EIF3F/CSN6-like, C-terminal"
183,P54,PSMD7,15,P51665,IPR033858,26S Proteasome non-ATPase regulatory subunit 7/8
183,P54,PSMD7,15,P51665,IPR037518,MPN domain
183,P54,TMEM131,15,Q92545,IPR013783,Immunoglobulin-like fold
183,P54,TMEM131,15,Q92545,IPR022113,"Transmembrane protein 131-like, N-terminal"
183,P54,TMEM131,15,Q92545,IPR039877,Transmembrane protein 131-like
183,P54,TMEM131,15,Q92545,IPR045695,"Transmembrane protein 131-like, conserved domain"
183,P54,ZFR,15,Q96KR1,IPR003604,"Matrin/U1-C-like, C2H2-type zinc finger"
183,P54,ZFR,15,Q96KR1,IPR006561,DZF domain
183,P54,ZFR,15,Q96KR1,IPR013087,Zinc finger C2H2-type
183,P54,ZFR,15,Q96KR1,IPR036236,Zinc finger C2H2 superfamily
183,P54,ZFR,15,Q96KR1,IPR043519,Nucleotidyltransferase superfamily
183,P54,ZFR,15,Q96KR1,IPR049401,"DZF domain, N-terminal"
183,P54,ZFR,15,Q96KR1,IPR049402,"DZF domain, C-terminal"
183,P54,C2CD2L,15,O14523,IPR000008,C2 domain
183,P54,C2CD2L,15,O14523,IPR035892,C2 domain superfamily
183,P54,C2CD2L,15,O14523,IPR039934,C2 domain-containing protein 2-like
183,P54,C2CD2L,15,O14523,IPR040885,"Synaptotagmin-like, mitochondrial and lipid-binding domain"
183,P54,PLAA,15,Q9Y263,IPR001680,WD40 repeat
183,P54,PLAA,15,Q9Y263,IPR011989,Armadillo-like helical
183,P54,PLAA,15,Q9Y263,IPR013535,PUL domain
183,P54,PLAA,15,Q9Y263,IPR015155,PLAA family ubiquitin binding domain
183,P54,PLAA,15,Q9Y263,IPR015943,WD40/YVTN repeat-like-containing domain superfamily
183,P54,PLAA,15,Q9Y263,IPR016024,Armadillo-type fold
183,P54,PLAA,15,Q9Y263,IPR036322,WD40-repeat-containing domain superfamily
183,P54,PLAA,15,Q9Y263,IPR038122,PFU domain superfamily
183,P54,PCDHGA11,15,Q9Y5H2,IPR002126,Cadherin-like
183,P54,PCDHGA11,15,Q9Y5H2,IPR013164,"Cadherin, N-terminal"
183,P54,PCDHGA11,15,Q9Y5H2,IPR015919,Cadherin-like superfamily
183,P54,PCDHGA11,15,Q9Y5H2,IPR020894,Cadherin conserved site
183,P54,PCDHGA11,15,Q9Y5H2,IPR031904,"Cadherin, C-terminal catenin-binding domain"
183,P54,PCDHGA11,15,Q9Y5H2,IPR032455,"Cadherin, cytoplasmic C-terminal domain"
183,P54,GOLGA2,15,Q08379,IPR024858,Golgin subfamily A
183,P54,GOLGA2,15,Q08379,IPR043937,"Golgin subfamily A member 2, C-terminal binding motif"
183,P54,GOLGA2,15,Q08379,IPR043976,"Golgin subfamily A, conserved domain"
183,P54,COX7A2L,15,O14548,IPR003177,"Cytochrome c oxidase subunit VIIa, metazoa"
183,P54,COX7A2L,15,O14548,IPR017267,"Cytochrome c oxidase subunit VIIa-related, mitochondrial"
183,P54,COX7A2L,15,O14548,IPR036539,"Cytochrome c oxidase, subunit VIIa superfamily"
183,P54,COX7A2L,15,O14548,IPR039297,Cytochrome c oxidase subunit VII
183,P54,TMX2,15,Q9Y320,IPR013766,Thioredoxin domain
183,P54,TMX2,15,Q9Y320,IPR036249,Thioredoxin-like superfamily
183,P54,TMX2,15,Q9Y320,IPR037463,"Thioredoxin-related transmembrane protein 2, thioredoxin domain"
183,P54,TMX2,15,Q9Y320,IPR039101,Thioredoxin-related transmembrane protein 2
183,P54,NAT14,15,Q8WUY8,IPR000182,GNAT domain
183,P54,NAT14,15,Q8WUY8,IPR016181,Acyl-CoA N-acyltransferase
183,P54,PDCD6IP,15,Q8WUM4,IPR004328,BRO1 domain
183,P54,PDCD6IP,15,Q8WUM4,IPR025304,ALIX V-shaped domain
183,P54,PDCD6IP,15,Q8WUM4,IPR038499,BRO1 domain superfamily
183,P54,PDCD6IP,15,Q8WUM4,IPR045251,Vacuolar protein-sorting protein Bro1-like
184,P55,IFI16,3,Q16666,IPR004020,DAPIN domain
184,P55,IFI16,3,Q16666,IPR004021,HIN-200/IF120x
184,P55,IFI16,3,Q16666,IPR011029,Death-like domain superfamily
184,P55,IFI16,3,Q16666,IPR012340,"Nucleic acid-binding, OB-fold"
184,P55,IFI16,3,Q16666,IPR040205,HIN-200 family
184,P55,ATAD1,3,Q8NBU5,IPR003593,AAA+ ATPase domain
184,P55,ATAD1,3,Q8NBU5,IPR003959,"ATPase, AAA-type, core"
184,P55,ATAD1,3,Q8NBU5,IPR003960,"ATPase, AAA-type, conserved site"
184,P55,ATAD1,3,Q8NBU5,IPR027417,P-loop containing nucleoside triphosphate hydrolase
184,P55,ATAD1,3,Q8NBU5,IPR041569,"AAA ATPase, AAA+ lid domain"
184,P55,BCAM,3,P50895,IPR003598,Immunoglobulin subtype 2
184,P55,BCAM,3,P50895,IPR003599,Immunoglobulin subtype
184,P55,BCAM,3,P50895,IPR007110,Immunoglobulin-like domain
184,P55,BCAM,3,P50895,IPR013106,Immunoglobulin V-set domain
184,P55,BCAM,3,P50895,IPR013162,"CD80-like, immunoglobulin C2-set"
184,P55,BCAM,3,P50895,IPR013783,Immunoglobulin-like fold
184,P55,BCAM,3,P50895,IPR036179,Immunoglobulin-like domain superfamily
185,P56,PKP2,3,Q99959,IPR000225,Armadillo
185,P56,PKP2,3,Q99959,IPR011989,Armadillo-like helical
185,P56,PKP2,3,Q99959,IPR016024,Armadillo-type fold
185,P56,PKP2,3,Q99959,IPR028435,Plakophilin/Delta catenin
185,P56,RAB13,3,P51153,IPR001806,Small GTPase
185,P56,RAB13,3,P51153,IPR005225,Small GTP-binding protein domain
185,P56,RAB13,3,P51153,IPR027417,P-loop containing nucleoside triphosphate hydrolase
185,P56,PGRMC1,3,O00264,IPR001199,Cytochrome b5-like heme/steroid binding domain
185,P56,PGRMC1,3,O00264,IPR036400,Cytochrome b5-like heme/steroid binding domain superfamily
186,P57,RDH10,9,Q8IZV5,IPR002347,Short-chain dehydrogenase/reductase SDR
186,P57,RDH10,9,Q8IZV5,IPR020904,"Short-chain dehydrogenase/reductase, conserved site"
186,P57,RDH10,9,Q8IZV5,IPR036291,NAD(P)-binding domain superfamily
186,P57,SPTLC1,9,O15269,IPR004839,"Aminotransferase, class I/classII"
186,P57,SPTLC1,9,O15269,IPR015421,"Pyridoxal phosphate-dependent transferase, major domain"
186,P57,SPTLC1,9,O15269,IPR015422,"Pyridoxal phosphate-dependent transferase, small domain"
186,P57,SPTLC1,9,O15269,IPR015424,Pyridoxal phosphate-dependent transferase
186,P57,UQCRQ,9,O14949,IPR004205,Cytochrome b-c1 complex subunit 8
186,P57,UQCRQ,9,O14949,IPR036642,Cytochrome b-c1 complex subunit 8 superfamily
186,P57,EFR3A,9,Q14156,IPR016024,Armadillo-type fold
186,P57,EFR3A,9,Q14156,IPR049152,"EFR3-like, armadillo repeat"
186,P57,ZDHHC13,9,Q8IUH4,IPR001594,"Palmitoyltransferase, DHHC domain"
186,P57,ZDHHC13,9,Q8IUH4,IPR002110,Ankyrin repeat
186,P57,ZDHHC13,9,Q8IUH4,IPR036770,Ankyrin repeat-containing domain superfamily
186,P57,SMU1,9,Q2TAY7,IPR001680,WD40 repeat
186,P57,SMU1,9,Q2TAY7,IPR006594,LIS1 homology motif
186,P57,SMU1,9,Q2TAY7,IPR006595,"CTLH, C-terminal LisH motif"
186,P57,SMU1,9,Q2TAY7,IPR015943,WD40/YVTN repeat-like-containing domain superfamily
186,P57,SMU1,9,Q2TAY7,IPR019775,"WD40 repeat, conserved site"
186,P57,SMU1,9,Q2TAY7,IPR020472,G-protein beta WD-40 repeat
186,P57,SMU1,9,Q2TAY7,IPR036322,WD40-repeat-containing domain superfamily
186,P57,SMU1,9,Q2TAY7,IPR045184,WD40 repeat-containing protein SMU1
186,P57,HRAS,9,P01112,IPR001806,Small GTPase
186,P57,HRAS,9,P01112,IPR005225,Small GTP-binding protein domain
186,P57,HRAS,9,P01112,IPR020849,"Small GTPase, Ras-type"
186,P57,HRAS,9,P01112,IPR027417,P-loop containing nucleoside triphosphate hydrolase
186,P57,NCBP2-AS2,9,,,
186,P57,PRKCA,9,P17252,IPR000008,C2 domain
186,P57,PRKCA,9,P17252,IPR000719,Protein kinase domain
186,P57,PRKCA,9,P17252,IPR000961,"AGC-kinase, C-terminal"
186,P57,PRKCA,9,P17252,IPR002219,"Protein kinase C-like, phorbol ester/diacylglycerol-binding domain"
186,P57,PRKCA,9,P17252,IPR008271,"Serine/threonine-protein kinase, active site"
186,P57,PRKCA,9,P17252,IPR011009,Protein kinase-like domain superfamily
186,P57,PRKCA,9,P17252,IPR014375,"Protein kinase C, alpha/beta/gamma types"
186,P57,PRKCA,9,P17252,IPR017441,"Protein kinase, ATP binding site"
186,P57,PRKCA,9,P17252,IPR017892,"Protein kinase, C-terminal"
186,P57,PRKCA,9,P17252,IPR020454,Diacylglycerol/phorbol-ester binding
186,P57,PRKCA,9,P17252,IPR034663,"Classical Protein Kinase C alpha, catalytic domain"
186,P57,PRKCA,9,P17252,IPR035892,C2 domain superfamily
186,P57,PRKCA,9,P17252,IPR046349,C1-like domain superfamily
187,P58,GCN1L1,2,Q92616,IPR011989,Armadillo-like helical
187,P58,GCN1L1,2,Q92616,IPR016024,Armadillo-type fold
187,P58,GCN1L1,2,Q92616,IPR021133,"HEAT, type 2"
187,P58,GCN1L1,2,Q92616,IPR034085,TOG domain
187,P58,MLEC,2,Q14165,IPR021720,Malectin domain
187,P58,MLEC,2,Q14165,IPR039155,Malectin
188,P59,PDZD8,6,Q8NEN9,IPR001478,PDZ domain
188,P59,PDZD8,6,Q8NEN9,IPR002219,"Protein kinase C-like, phorbol ester/diacylglycerol-binding domain"
188,P59,PDZD8,6,Q8NEN9,IPR031468,Synaptotagmin-like mitochondrial-lipid-binding domain
188,P59,PDZD8,6,Q8NEN9,IPR036034,PDZ superfamily
188,P59,PDZD8,6,Q8NEN9,IPR039275,PDZ domain-containing protein 8
188,P59,PDZD8,6,Q8NEN9,IPR041489,PDZ domain 6
188,P59,PDZD8,6,Q8NEN9,IPR046349,C1-like domain superfamily
188,P59,GIGYF2,6,Q6Y7W6,IPR003169,GYF domain
188,P59,GIGYF2,6,Q6Y7W6,IPR035445,GYF-like domain superfamily
188,P59,EXOC4,6,Q96A65,IPR007191,"Exocyst complex component Sec8, N-terminal"
188,P59,EXOC4,6,Q96A65,IPR039682,Exocyst complex component Sec8/EXOC4
188,P59,EXOC4,6,Q96A65,IPR048630,"Exocyst complex component Sec8, middle helical bundle"
188,P59,TMEM261,6,Q96GE9,IPR028036,Distal membrane-arm assembly complex protein 1-like domain
188,P59,NR2F1,6,P10589,IPR000536,"Nuclear hormone receptor, ligand-binding domain"
188,P59,NR2F1,6,P10589,IPR001628,"Zinc finger, nuclear hormone receptor-type"
188,P59,NR2F1,6,P10589,IPR001723,Nuclear hormone receptor
188,P59,NR2F1,6,P10589,IPR013088,"Zinc finger, NHR/GATA-type"
188,P59,NR2F1,6,P10589,IPR035500,Nuclear hormone receptor-like domain superfamily
188,P59,PFN1,6,P07737,IPR005454,"Profilin1/2/3, vertebrate"
188,P59,PFN1,6,P07737,IPR005455,"Profilin, eukaryotic type"
188,P59,PFN1,6,P07737,IPR027310,Profilin conserved site
188,P59,PFN1,6,P07737,IPR036140,Profilin superfamily
188,P59,PFN1,6,P07737,IPR048278,Profilin
189,P6,C15ORF52,16,,,
189,P6,NUP54,16,Q7Z3B4,IPR024864,Nucleoporin Nup54/Nup57/Nup44
189,P6,NUP54,16,Q7Z3B4,IPR025712,"Nucleoporin Nup54, alpha-helical domain"
189,P6,NUP54,16,Q7Z3B4,IPR040985,"Nup54, C-terminal interacting domain"
189,P6,HPCAL1,16,P37235,IPR002048,EF-hand domain
189,P6,HPCAL1,16,P37235,IPR011992,EF-hand domain pair
189,P6,HPCAL1,16,P37235,IPR018247,"EF-Hand 1, calcium-binding site"
189,P6,HPCAL1,16,P37235,IPR028846,Recoverin family
189,P6,STX4,16,Q12846,IPR000727,Target SNARE coiled-coil homology domain
189,P6,STX4,16,Q12846,IPR006011,"Syntaxin, N-terminal domain"
189,P6,STX4,16,Q12846,IPR006012,"Syntaxin/epimorphin, conserved site"
189,P6,STX4,16,Q12846,IPR010989,SNARE
189,P6,STX4,16,Q12846,IPR045242,Syntaxin
189,P6,MAN2A2,16,P49641,IPR000602,"Glycoside hydrolase family 38, N-terminal domain"
189,P6,MAN2A2,16,P49641,IPR011013,Galactose mutarotase-like domain superfamily
189,P6,MAN2A2,16,P49641,IPR011330,"Glycoside hydrolase/deacetylase, beta/alpha-barrel"
189,P6,MAN2A2,16,P49641,IPR011682,"Glycosyl hydrolase family 38, C-terminal"
189,P6,MAN2A2,16,P49641,IPR013780,"Glycosyl hydrolase, all-beta"
189,P6,MAN2A2,16,P49641,IPR015341,"Glycoside hydrolase family 38, central domain"
189,P6,MAN2A2,16,P49641,IPR027291,"Glycoside hydrolase 38, N-terminal domain superfamily"
189,P6,MAN2A2,16,P49641,IPR028995,"Glycoside hydrolase families 57/38, central domain superfamily"
189,P6,MAN2A2,16,P49641,IPR037094,"Glycoside hydrolase family 38, central domain superfamily"
189,P6,DTYMK,16,P23919,IPR018094,Thymidylate kinase
189,P6,DTYMK,16,P23919,IPR018095,"Thymidylate kinase, conserved site"
189,P6,DTYMK,16,P23919,IPR027417,P-loop containing nucleoside triphosphate hydrolase
189,P6,DTYMK,16,P23919,IPR039430,Thymidylate kinase-like domain
189,P6,KANK2,16,Q63ZY3,IPR002110,Ankyrin repeat
189,P6,KANK2,16,Q63ZY3,IPR021939,Kank N-terminal motif
189,P6,KANK2,16,Q63ZY3,IPR036770,Ankyrin repeat-containing domain superfamily
189,P6,KANK2,16,Q63ZY3,IPR047184,KN motif and ankyrin repeat domain-containing protein 1-4
189,P6,LSG1,16,Q9H089,IPR006073,GTP binding domain
189,P6,LSG1,16,Q9H089,IPR027417,P-loop containing nucleoside triphosphate hydrolase
189,P6,LSG1,16,Q9H089,IPR030378,Circularly permuted (CP)-type guanine nucleotide-binding (G) domain
189,P6,LSG1,16,Q9H089,IPR043358,Ras GTPase GNL1-like
189,P6,GOT2,16,P00505,IPR000796,Aspartate/other aminotransferase
189,P6,GOT2,16,P00505,IPR004838,"Aminotransferases, class-I, pyridoxal-phosphate-binding site"
189,P6,GOT2,16,P00505,IPR004839,"Aminotransferase, class I/classII"
189,P6,GOT2,16,P00505,IPR015421,"Pyridoxal phosphate-dependent transferase, major domain"
189,P6,GOT2,16,P00505,IPR015422,"Pyridoxal phosphate-dependent transferase, small domain"
189,P6,GOT2,16,P00505,IPR015424,Pyridoxal phosphate-dependent transferase
189,P6,NDUFB9,16,Q9Y6M9,IPR008011,Complex 1 LYR protein domain
189,P6,NDUFB9,16,Q9Y6M9,IPR033034,NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 9
189,P6,NDUFB9,16,Q9Y6M9,IPR045292,"NDUFB9, LYR domain"
189,P6,HSPA8,16,P11142,IPR013126,Heat shock protein 70 family
189,P6,HSPA8,16,P11142,IPR018181,"Heat shock protein 70, conserved site"
189,P6,HSPA8,16,P11142,IPR029047,"Heat shock protein 70kD, peptide-binding domain superfamily"
189,P6,HSPA8,16,P11142,IPR029048,"Heat shock protein 70kD, C-terminal domain superfamily"
189,P6,HSPA8,16,P11142,IPR043129,"ATPase, nucleotide binding domain"
189,P6,WTAP,16,Q15007,IPR033757,Pre-mRNA-splicing regulator WTAP
189,P6,B4GAT1,16,,,
189,P6,EXOSC7,16,Q15024,IPR001247,"Exoribonuclease, phosphorolytic domain 1"
189,P6,EXOSC7,16,Q15024,IPR015847,"Exoribonuclease, phosphorolytic domain 2"
189,P6,EXOSC7,16,Q15024,IPR020568,Ribosomal protein uS5 domain 2-type superfamily
189,P6,EXOSC7,16,Q15024,IPR027408,PNPase/RNase PH domain superfamily
189,P6,EXOSC7,16,Q15024,IPR036345,"Exoribonuclease, PH domain 2 superfamily"
189,P6,PDS5A,16,Q29RF7,IPR011989,Armadillo-like helical
189,P6,PDS5A,16,Q29RF7,IPR016024,Armadillo-type fold
189,P6,PDS5A,16,Q29RF7,IPR039776,Sister chromatid cohesion protein Pds5
189,P6,EEF1B2,16,P24534,IPR001326,"Translation elongation factor EF1B, beta/delta chains, conserved site"
189,P6,EEF1B2,16,P24534,IPR014038,"Translation elongation factor EF1B, beta/delta subunit, guanine nucleotide exchange domain"
189,P6,EEF1B2,16,P24534,IPR014717,Translation elongation factor EF1B/small ribosomal subunit protein bS6
189,P6,EEF1B2,16,P24534,IPR018940,"Elongation factor 1 beta central acidic region, eukaryote"
189,P6,EEF1B2,16,P24534,IPR036219,Translation elongation factor eEF-1beta-like superfamily
189,P6,EEF1B2,16,P24534,IPR036282,"Glutathione S-transferase, C-terminal domain superfamily"
189,P6,EEF1B2,16,P24534,IPR049720,"Translation elongation factor EF1B, beta/delta subunit"
190,P60,FAM20B,2,O75063,IPR009581,"FAM20, C-terminal"
190,P60,FAM20B,2,O75063,IPR024869,FAM20
190,P60,EBP,2,Q15125,IPR007905,Emopamil-binding protein
190,P60,EBP,2,Q15125,IPR033118,EXPERA domain
191,P61,ATP9B,3,O43861,IPR001757,P-type ATPase
191,P61,ATP9B,3,O43861,IPR006539,"P-type ATPase, subfamily IV"
191,P61,ATP9B,3,O43861,IPR008250,"P-type ATPase, A domain superfamily"
191,P61,ATP9B,3,O43861,IPR018303,"P-type ATPase, phosphorylation site"
191,P61,ATP9B,3,O43861,IPR023214,HAD superfamily
191,P61,ATP9B,3,O43861,IPR023298,"P-type ATPase, transmembrane domain superfamily"
191,P61,ATP9B,3,O43861,IPR023299,"P-type ATPase, cytoplasmic domain N"
191,P61,ATP9B,3,O43861,IPR032630,"P-type ATPase, C-terminal"
191,P61,ATP9B,3,O43861,IPR032631,"P-type ATPase, N-terminal"
191,P61,ATP9B,3,O43861,IPR036412,HAD-like superfamily
191,P61,ATP9B,3,O43861,IPR044492,"P-type ATPase, haloacid dehalogenase domain"
191,P61,ALG11,3,Q2TAA5,IPR001296,"Glycosyl transferase, family 1"
191,P61,ALG11,3,Q2TAA5,IPR031814,"ALG11 mannosyltransferase, N-terminal"
191,P61,ALG11,3,Q2TAA5,IPR038013,ALG11 mannosyltransferase
191,P61,LOX,3,P28300,IPR001695,Lysyl oxidase
191,P61,LOX,3,P28300,IPR019828,"Lysyl oxidase, conserved site"
192,P62,FARSA,9,Q9Y285,IPR002319,Phenylalanyl-tRNA synthetase
192,P62,FARSA,9,Q9Y285,IPR004529,"Phenylalanyl-tRNA synthetase, class IIc, alpha subunit"
192,P62,FARSA,9,Q9Y285,IPR006195,"Aminoacyl-tRNA synthetase, class II"
192,P62,FARSA,9,Q9Y285,IPR036390,Winged helix DNA-binding domain superfamily
192,P62,FARSA,9,Q9Y285,IPR040586,PheRS DNA binding domain 2
192,P62,FARSA,9,Q9Y285,IPR040724,"PheRS, DNA binding domain 1"
192,P62,FARSA,9,Q9Y285,IPR040725,"PheRS, DNA binding domain 3"
192,P62,FARSA,9,Q9Y285,IPR045864,Class II Aminoacyl-tRNA synthetase/Biotinyl protein ligase (BPL) and lipoyl protein ligase (LPL)
192,P62,TOX4,9,O94842,IPR009071,High mobility group box domain
192,P62,TOX4,9,O94842,IPR036910,High mobility group box domain superfamily
